count,hate_speech_count,offensive_language_count,neither_count,class,tweet
3,0,2,1,1,they played a great job who s the retard now
3,0,3,0,1,y all bitches be popping babies out like it s a sport stop what lol
3,0,3,0,1,finger a bitch w my trigger finger nigga shut up
3,0,3,0,1,dora her table manners she s eating like a sloppy hoe
3,0,3,0,1,stop being such a bitch
3,0,3,0,1,just demolishing this huge bitch is caring
3,0,3,0,1,just think if alex won some games that sorry son of a bitch will never win us a game
3,0,3,0,1,bitches so late ion exposed
6,1,5,0,1,i feel sorry for whoever using alyssa number to play phone games dumb ass hoes who ain t got a life
3,0,3,0,1,i ll be a bitch when i have to be a bitch fandomapology sosfamand dfandomfollowparty preach
3,0,3,0,1,bitches be set hoppin like bitch get your life for u get beat up lmao
4,0,4,0,1,that pussy so wet she gotta dry outside stop telling my business
3,0,3,0,1,whens homecoming ho slut the th
3,0,3,0,1,asians have short beds my feet are hanging off the edge of the bed cuddle me bitch i m right beside you
3,2,1,0,0,u a regular nig u played out b lol ima b ig famous these days that counts for somethin
3,1,2,0,1,congrats to kim k this a great day for hoes everywhere
3,0,3,0,1,lol maybe i should give in nd date these hoes on dates let me know how that work lol
3,0,3,0,1,imma pull up on you eat on that pussy and dip
3,0,3,0,1,if you can t get pussy without lying to a girl you wack don t hate appreciate
3,0,3,0,1,my daughter makes me with i wasn t a hoe from age u on a roll tonight
3,0,3,0,1,pussy prolly taste like heaven
6,0,6,0,1,now ma am every jawn on here been tryna have they pussy cop a feel on donte s peen
3,0,3,0,1,you know idgaf about a woman s lingerie matching when i love hairy pussy so much
3,1,2,0,1,why you let these hoes tear what we had right apart
3,0,3,0,1,i just want the baddest bitch in the world right here on my lap
3,1,2,0,1,pineapples on sale at publix hoes on sale too up stairs
3,0,3,0,1,i need ran theo and theo homie rocking the cool i need some free shit or some hoes
3,0,3,0,1,stills get no pussy he s jus being rational a fag
3,0,3,0,1,what class you in right now i need my headphones for seventh period i m serious bitch ass ms trophenboum
3,0,3,0,1,aw omg this show made me cry i m such a pussy man you really are
3,0,3,0,1,brian stfu its twitter i could retweet anything don t make me bitch slap you again
3,1,0,2,2,i know u didnt hit that jigga with my fav purse no chill
3,1,2,0,1,fucking slut foreal fuck dat bitch
3,0,3,0,1,might go to plaq hc bitch who you gone go with
3,1,2,0,1,i m a faggot i agree
3,0,3,0,1,i was heartbroken tx inniz ho lmao haha naw chill you the one laughing at vdawg
3,0,3,0,1,make the most of what you have don t tell me what to do bitch
3,0,0,3,2,yankees will never have someone wear a single digit uniform again after this season wow shows that is an epic organization
3,0,3,0,1,why do bitches stand like this she wanted to be in mj s smooth criminal video so bad
3,0,3,0,1,it don t matter where we at this nigga always tryna holla at a bitch where y all at
3,0,3,0,1,this bitch gmfu you huh huh lol
3,0,3,0,1,back then hoes didn t want me now i m hot they all on me
3,1,2,0,1,i can believe that wiz khalifa and that one bald bitch are getting divorced
3,0,0,3,2,sick of all the trash talk and cocky attitudes shutupandplay refs have to take control when needed
3,0,0,3,2,twitpic a selfie with light colored eyes
6,0,6,0,1,single moms got that proven pussy lol fckd up but truuu
3,0,3,0,1,hate when a chick say go deeper when u already dishin out all u got hoes
3,1,2,0,1,bitch wanna date the flyest nigga then be shocked when he has hoes lol
3,0,3,0,1,ladies what if a dude put two hands in your pussy and started clapping lmaoo
3,0,3,0,1,u get what u put in if all u offering is pussy don t be mad when all u receive is dick
3,0,3,0,1,things hoes say
3,0,0,3,2,thats my fav part on take care whole album trash
3,1,2,0,1,no one wants an ugly nigga so you ve got him all to yourself no more stressing over hoes lt lies
3,1,2,0,1,yall partners in crime that s my bitch she can t ride solo
3,0,3,0,1,u got hoes tho werd where
3,0,0,3,2,all i see in every iftheygunnedmedown tweet dis be like da colored brady bunch
3,3,0,0,0,no need to thank me killing niggers is it s own reward dis my pal from our graduation when we was
3,0,3,0,1,no you homo sorry i can t be straight like you and pull mad bitches
3,0,3,0,1,me you don t even lift pussy
3,0,3,0,1,half tempted to go outside and run my phone over with my car because it s such a piece of shit fuckiphones do it pussy
3,0,3,0,1,is it too early to put your face in some pussy bul never to early for breakfast
3,0,3,0,1,what about the doc he s a pussy he ain t going anywhere
3,0,3,0,1,i want my ears to look like this i just want this bitches earrings lol
6,1,5,0,1,i don t take people niggas bitches don t play about they niggas specially they baby daddies no bs
3,0,3,0,1,i used to be that fat bitch everybody made fun of look at me now i was made fun of for being ugly
3,0,3,0,1,hoe
3,0,3,0,1,if pussy is just pussy to you you a nasty ass nigga hope you get aids bit harsh rethink that statement
3,0,3,0,1,fuck me then bitch shut up and roll threw
3,0,3,0,1,i m not saying i m for this but studs will fuck trannys but won t let they bitch strap them down you muhfuckas childish lol
3,1,2,0,1,bitch i was fukkin wicha but fuck you nigga square up and i m fucking with you
3,0,3,0,1,knowing i can picture that hoe in my head he good now knocked the wind out that boy
3,0,3,0,1,noll nigga i m talm bout tt and juice me too ion hoe em
3,0,0,3,2,eagles fans dont except the fact that mcoy been trash this year and that everybody figured out that spread offense stopit
3,0,3,0,1,thot bitches wanna be wined dined like a wife but don t know how to earn it
3,1,2,0,1,u hella gay u never did quit subbing fag
3,0,3,0,1,haha bitch
3,0,3,0,1,i think this hoe pressed or some shit righttt how many times we asked where they be ok
3,0,3,0,1,hoes do hoe thangs
3,0,2,1,1,that new d song diana is well written well done boyzzzzzz bow down bitch
3,0,3,0,1,big oleeeee middle finger bitch
3,0,3,0,1,when people complain to me about prices i m just like bitch do i look like i make the rules
3,2,1,0,0,i hate that bitch the fact that oomf likes her just no retweeettt x
3,0,3,0,1,he s a hoe lmfao aren t they all smuts lmao
3,1,2,0,1,guys are hoes these days lmao don t fucking indirect me cause i can put you on blast who s subbin
3,0,3,0,1,need to get laid sike im celibate bitches be like
3,0,3,0,1,boot up for u hoe niggas so girls that take bc are hoes
3,0,3,0,1,rico be bored then a bitch damn boy you watch me more than these hoes do
6,0,6,0,1,rico full of shyt full of money hoe
3,1,2,0,1,men are the biggest hoes lmao
3,0,3,0,1,there isn t one song on blacc hollywood i dislike except the song with nicki minaj because that triffling bitch sucks
3,0,3,0,1,yea bitch dam
3,0,3,0,1,this bitch comes right in gets tooo comfortable i never saw this yo my gut all out i hate u
3,2,1,0,0,bitch ass nigga fuck you lt these hoes ain t got no manners realtalk
3,0,3,0,1,swear they emojis
3,0,3,0,1,bang that s a trust worthy bitch
3,0,3,0,1,it s cute af bitch i believe u it s jus getting pass trusting u wit a needle to someone head
3,0,3,0,1,lmaooo nooo hoe oh ok
3,0,3,0,1,my name is stefanie stefanie fuck u hoe
3,0,2,1,1,this bitch tried the wrong one it ll all go down hill from now
3,0,3,0,1,all people ever do on twitter is bitch get a mother fuckin diary
3,0,3,0,1,i could write a book on the things hoes say no way jose
3,0,0,3,2,too bad the optimism i have for the royals you don t have for the twins take those rose ie colored glasses off
3,1,2,0,1,i m driving myself insane fag
3,0,3,0,1,females get irritated fast fuck them hoes
3,0,3,0,1,bitch i called yu back the lies
3,0,2,1,1,we ll be together yu gt a job hoe
3,0,3,0,1,he too rich to let that bitch get him mad like that niggas don t think at all
3,0,3,0,1,grown mature pretty etc all that goes out the window when a bitch play with me
6,0,5,1,1,is it me or does kim kardashian ain t looking as good no more still look better then these so called bad bitches
3,0,3,0,1,a girl who s a hoe on twitter
3,0,3,0,1,how do you have a beautiful female and still find a way to fuck w ratchet hoes i don t get it
6,0,5,1,1,would love the parkside sport girls dressed like kobe all day everyday let me see of them hoes
6,0,6,0,1,this guy said he s slept with girls oh ok let me puke now i know a girl that had dudes slut whore not hoe
3,0,3,0,1,every bitch tell me i act like a nigga whatever the fuck that means
3,0,3,0,1,lol the bitch not responding lol it s cool imma get one i jus trusted that more
3,1,2,0,1,i m not close to being your dude master chan that s right bitch bow down to your master
3,0,3,0,1,i got hella hoes
3,0,3,0,1,a nigga who gets alot of bitches is not gonna value you like someone else would youre just another one lol cut that out
3,0,3,0,1,luhv u tioo a drunk bitch lol
3,0,3,0,1,if you re going to talk shit about my sister don t play no pussy shit say it to her face yo justsaying slapabitch
3,2,1,0,0,that one friend who you greet with an insult niggers
3,1,2,0,1,go text your other hoes me
6,0,6,0,1,on a scale of this bitch is literally a
3,0,3,0,1,this dude a fucking legend bruh fuck her right in the pussy lmao true legendfuck her right in the pussy
3,0,3,0,1,just seen pregnant bitches fight did the look like sumo wrestlers
3,0,3,0,1,it s my birthday yesssss obviously nobody cares bitch
3,0,3,0,1,donny a hoe since when
6,0,6,0,1,i m trynna find a bitch with a fat ass
9,0,9,0,1,lool i agree the most fucked up show i ever watched was misfits wen simone wifed that hoe was the saddest
3,0,3,0,1,just saw ashton hardly anyone cared waiting for harry wtf bitch i d be all up in ashton s grill you feel
3,0,2,1,1,when hoes feel like their photo didnt get enough favorites
3,0,3,0,1,i see so many mad hoes on the tl tht shit should be illegal tbh
3,1,2,0,1,shorty name is masika and y all surprised she a hoe
3,0,3,0,1,wifey means the pussy good right now but you gotta go in months basically
3,0,2,1,1,bro my birds stay having sex it s on a daily now he said look ma no hands
6,0,1,5,2,tag a friend that sucks at flappy bird
3,0,0,3,2,if you used the obamacare website you should definitely change your password hahahahahah that s sad boon
6,0,6,0,1,who clothes in the dryer i m tryna dry my clothes throw them hoes out
3,0,3,0,1,lmao nvm that s right bitch go drink some warm milk and go to bed
6,0,6,0,1,bitch said i lie too much bitch you ain t worth telling the truth too
3,0,3,0,1,ready for another tat doeeee by me right hoe
3,0,3,0,1,group chat bitches we call yall undercover feds watching everybody
3,0,3,0,1,smh they gotta grow up at least you know these bitches want to be you i swear
3,0,3,0,1,when your ex hits you with that i miss you bullshit lol bitch die
3,0,3,0,1,that hoe gone jam watch if you ain t throwing ass bitch fuck out the party
3,0,3,0,1,yo mama was confused when she had u lol these hoes ain t got no manners
3,0,3,0,1,same hoes is still at it i should ve known
3,0,3,0,1,fuck i look like ho i look like yes and ya look like no
3,0,1,2,2,we raided nicki s wig closet for the summer bad gals just wanna have fun this bitch has the a nerve smh
3,0,3,0,1,don t fall in love with a bitch bestadvice
3,1,2,0,1,yall niggas think i just hang around your crib doing nothing bitch i be getting bread too
6,0,6,0,1,the kimberley story is by far the scariest story i ve ever heard pussy
3,3,0,0,0,if fleek in yo vocabulary you a faggot
3,0,3,0,1,fake bitches i don t want your hugs
3,0,3,0,1,shine on them hoes look at my baby daddy
3,1,2,0,1,i really hate poly bitches you and me both man
3,0,3,0,1,i got felony i got bitches
3,0,3,0,1,i am not a bitch i am the bitch so that is ms bitch to you
3,1,2,0,1,of the female population needs to stop being such a bitch
3,1,2,0,1,ya niggas play to fuck my niggas play for keeps these bitches can t fuck wit me
3,0,2,1,1,this was hung in the boys bathroom st dominic silly bitches
3,0,3,0,1,if you don t have your read receipts on you a bitch the bitchyest bitch ever
3,0,3,0,1,dat bird bitch heavy birdcage bitch byyyyyyrrrrrrrrrrrrr bitch
3,0,3,0,1,aye and when the hoes start coming don t forget who put you on i won t
3,0,3,0,1,you won t have to herd for hoes no more lol lmao i hope not this shit schressful
3,0,3,0,1,is hoe by association a real thing yes
3,0,3,0,1,y all be like i want a love like rashad new new shit y all already got one lying about who you are ass hoes lmao
3,0,3,0,1,i cant talk right now i got pussy on my tongue
3,0,3,0,1,we single cuz only hoes are left all the good ones taken lmao lt any female on the tl thats single you a sno bop
3,0,0,3,2,i m only back cause i don t wanna see the boys lose to trash vote sos
3,0,2,1,1,in a relationship with the idea of you girls with trash love lives
3,0,3,0,1,my ananconda don t want none unless u clean those shitty buns hun
3,1,2,0,1,shitty pussy
3,1,2,0,1,ur pussy smell like dumpster juice wow
3,0,3,0,1,you mean the niggaz i shot ill give you k if u let any nigga smell your pussy and it don t smell like shit
4,1,3,0,1,k michelle pussy smell like shit
3,2,1,0,0,faggot respect
3,0,0,3,2,the fruit of the modern yankees farm system joba the nut
3,0,3,0,1,fat chance you ll ever catch me drinking a beer same bitches
3,0,3,0,1,i m outside your house comeout this bitch
3,0,3,0,1,lmfaooooo u bitch i m using that shit from now on
3,0,3,0,1,wtf bitch dasss why i ain t come to practice
3,0,3,0,1,never worried about the next bitch always worryin about the next meal i m tryna fuckin eat fuck what you talkin bout
3,0,3,0,1,damn i always be tweeting you halfassed tweets i meant to say hoes still dont make sense
3,1,2,0,1,wealthy my aunt said i m handsome fuck you hoes broke
3,0,3,0,1,i tend to have more sense that bitches older than me that s sad
3,0,2,1,1,do this hoe wanna fight right
3,0,3,0,1,what hoes do i have tbh on the highest of keys same
